"transect","a_b","site","reserve","habitat","sample_date","sample_year","depth","depth_category","season","site_id","tag","visibility","factor_visibility","observer","species","size","distance","date_id","taxonomy_group"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",10,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",8,5,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus luridus",12,3,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",4,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Siganus rivulatus",6,2,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
3,"a","Achziv","R","Rocky",2018-10-31,2018,10,10,"Fall","Achziv10","AchzivR103Fall2018",9,0.37037037,"SE","Chromis chromis",5,4,17835,"fish"
